"Date","Price (Close)","Circulating Marketcap","Realized Marketcap"
"2017-10-28","5730.311490214888","96011465945.47311","34137771791.885464"
"2017-10-27","5767.756931954635","98097983298.1946","34048449986.630886"
"2017-10-26","5890.120603897175","95371500029.73712","33908906231.048462"
"2017-10-25","5734.170770394734","91871484323.17397","33720776510.097294"
"2017-10-24","5516.3209031868155","98483398863.25488","33518492292.434277"
"2017-10-23","5905.02880896967","99609477444.95692","33336962813.24059"
"2017-10-22","5983.366008816882","100090920740.46202","32734134248.50905"
"2017-10-21","6011.491941670363","99594730157.26758","32408582087.39941"
"2017-10-20","5986.71629624693","94809807077.8026","32223741218.750744"
"2017-10-19","5697.145361684118","92690134597.77281","31981670690.26915"
"2017-10-18","5575.494976722935","93135320396.49341","31677951784.706745"
"2017-10-17","5599.770652327541","95724067841.11922","31511371294.7734"
"2017-10-16","5749.403064861383","94812922201.74254","31297278543.203163"
"2017-10-15","5700.936322720641","96765997719.41646","31007919533.52939"
"2017-10-14","5818.697128874766","93744411622.10579","30810017287.263103"
"2017-10-13","5635.250093837377","90440050363.96088","30590485427.199657"
"2017-10-12","5435.651675645545","80079376123.67422","30146294020.40122"
"2017-10-11","4819.416820692417","79200605425.80032","29829554912.345367"
"2017-10-10","4761.455658204349","79378571858.55267","29708154726.845806"
"2017-10-09","4773.167743761985","76547856414.5133","29508880830.12844"
"2017-10-08","4604.119864513802","73625732886.25873","29223796182.061886"
"2017-10-07","4427.598783332781","72532802767.09079","29073592610.93579"
"2017-10-06","4369.856615832531","71704201706.04153","28990008231.049725"
"2017-10-05","4312.546418316448","70002032500.85335","28888732683.110924"
"2017-10-04","4214.449797142558","71607055341.92746","28687821953.376953"
"2017-10-03","4310.027428272119","72934751276.19565","28629227504.109978"
"2017-10-02","4393.075478232344","72868308126.08406","28542671384.768784"
"2017-10-01","4393.147480402596","72308758015.7695","28390529741.629074"
"2017-09-30","4353.7321224234065","69068783118.03352","28299664415.310986"
"2017-09-29","4164.244865620729","69494119329.53322","28148925424.6966"
"2017-09-28","4188.279017987628","69757773865.26776","28075324544.660885"
"2017-09-27","4204.812710742299","64447810605.04282","27958927902.610695"
"2017-09-26","3883.5449266573937","65105771791.78593","27809137344.09684"
"2017-09-25","3925.658974876166","60752168130.42758","27743823403.458153"
"2017-09-24","3658.5706191947265","62748754688.72322","27439826341.08912"
"2017-09-23","3782.5745959066","59765490761.61386","27431482899.91435"
"2017-09-22","3607.990935062008","59833987808.4151","27381750991.865204"
"2017-09-21","3605.0766621239795","64205308880.37537","27346457598.68455"
"2017-09-20","3870.1157249267467","64697085104.67458","27369596109.61932"
"2017-09-19","3900.17413766831","67900314703.92185","27329306396.193645"
"2017-09-18","4094.1460687097647","60873220920.96567","27279497826.80725"
"2017-09-17","3680.2824678386205","61239171267.82276","27161639481.349243"
"2017-09-16","3690.8773197080236","61529831029.78457","27140277931.20987"
"2017-09-15","3712.576733430804","53663603321.41736","27080998195.99881"
"2017-09-14","3237.6256767301334","63921355597.05704","26963493355.73281"
"2017-09-13","3859.8366603333907","68914817017.89005","27190312154.96337"
"2017-09-12","4157.706225561541","69716590572.46707","27248866987.140556"
"2017-09-11","4213.759910680272","70182766441.67683","27200308321.540405"
"2017-09-10","4246.066835476877","71594629188.18924","27152366405.82644"
"2017-09-09","4325.926872755988","71719461555.78543","27030571266.464073"
"2017-09-08","4328.0075444738395","76814540674.6755","26978942967.819607"
"2017-09-07","4627.734907070284","76194162280.2843","26957151116.79077"
"2017-09-06","4609.8294967873035","73067845681.53847","26641401517.557716"
"2017-09-05","4407.91340108782","71191462347.94327","26440218637.557278"
"2017-09-04","4308.141802384815","76470156326.0474","26303473247.431484"
"2017-09-03","4622.309814144619","75938285252.27101","26160376453.669292"
"2017-09-02","4592.427320424699","81422445694.17526","26029058323.414284"
"2017-09-01","4920.334629851388","78243324182.8048","25883011205.112522"
"2017-08-31","4734.5284918927755","75691617433.29877","25559888308.341488"
"2017-08-30","4576.264010853207","75906120264.0445","25222057918.165104"
"2017-08-29","4591.273628410616","72483203669.36392","25028005549.7619"
"2017-08-28","4382.24635813256","71675531008.22865","24678217855.27215"
"2017-08-27","4334.482417810871","71823276321.65277","24500204781.840668"
"2017-08-26","4336.611706974172","71969687794.59277","24378349664.15381"
"2017-08-25","4357.060549229963","71395864103.51315","24241114851.77839"
"2017-08-24","4314.63289054749","68339356970.586105","24084804573.336407"
"2017-08-23","4134.466087892558","67590983892.01039","23916725187.325657"
"2017-08-22","4089.4015296409757","66052631434.59006","23683887857.541553"
"2017-08-21","3996.3267453175367","67050809266.17845","23483076266.079323"
"2017-08-20","4058.614596409248","68352821738.560715","23358262881.188713"
"2017-08-19","4139.137473047507","67716251660.795456","23077702318.308826"
"2017-08-18","4099.117401539575","70555056673.94083","22803579745.693035"
"2017-08-17","4270.144214550261","72331278337.6432","22632499094.353046"
"2017-08-16","4382.3930539921885","68662086300.624985","22314820290.50256"
"2017-08-15","4158.039866959684","71407166759.36382","22044669984.692497"
"2017-08-14","4322.524895838718","67076312503.41575","21826730305.983223"
"2017-08-13","4061.881672801007","63868833801.40318","21438661385.47676"
"2017-08-12","3868.5388769999618","60252724671.94144","21151523706.003273"
"2017-08-11","3650.09436542777","56416792516.33835","20857434229.920277"
"2017-08-10","3418.0379007295683","55198362225.28411","20628726076.749165"
"2017-08-09","3346.8852114574315","56391742610.19795","20429974754.51615"
"2017-08-08","3418.6512946163334","56015040628.91992","20204349195.167915"
"2017-08-07","3391.9010717715946","53259716339.72998","19861913474.75603"
"2017-08-06","3229.273388478502","53915593964.86362","19417149119.137077"
"2017-08-05","3272.153585657745","47348261950.89359","19027512047.017498"
"2017-08-04","2850.22","46088804584.04207","18663922574.492428"
"2017-08-03","2792.4010007574316","44505213106.13979","18277681996.310577"
"2017-08-02","2698.104645996667","45032881010.14315","18051267837.92787"
"2017-08-01","2727.4163923058436","47176574196.27863","17893595431.582363"
"2017-07-31","2863.8168758658353","45320321839.23448","17706920198.069374"
"2017-07-30","2748.590775981588","44574395304.28894","17199051662.383186"
"2017-07-29","2704.0056804260894","45990990220.67716","16825358677.673525"
"2017-07-28","2784.151118392669","43943926945.26095","16581296584.313465"
"2017-07-27","2665.625946491292","41650670291.25396","16207018715.519062"
"2017-07-26","2525.455266387134","42247509720.14114","16056237090.551987"
"2017-07-25","2561.325961988954","45523280415.66985","16012397068.004982"
"2017-07-24","2763.1601883142066","45372675192.22737","15879838010.723427"
"2017-07-23","2753.0502836351825","46711040960.63885","15805072304.28234"
"2017-07-22","2836.2319579944033","43904779627.22571","15756527715.505018"
"2017-07-21","2664.6360747043204","47087388949.35006","15656301706.338308"
"2017-07-20","2870.165354417873","37176749916.62375","15596849069.62827"
"2017-07-19","2258.256137804171","38000106787.129","15362059845.165249"
"2017-07-18","2306.9634409732425","36614065845.948296","15330276001.438711"
"2017-07-17","2225.6291199344487","31552701926.414055","15272832005.55119"
"2017-07-16","1914.3119951585077","32424416726.846077","15167450890.62461"
"2017-07-15","1968.8140341692006","36405243568.47996","15211158477.013506"
"2017-07-14","2213.430181737997","38472325043.51392","15271399075.582998"
"2017-07-13","2337.9260638666387","39155781827.56947","15276314198.170149"
"2017-07-12","2381.7097242812083","37794654482.074875","15250542587.586475"
"2017-07-11","2301.7268627520825","38303450076.23303","15228086545.97319"
"2017-07-10","2327.385122498217","41073025612.96717","15211503452.992039"
"2017-07-09","2497.6038274753146","41922941639.34916","15239766997.18086"
"2017-07-08","2549.804642461351","41003440988.46131","15226015178.996716"
"2017-07-07","2495.5011338715117","42733739348.719635","15185582142.50781"
"2017-07-06","2600.8840551651138","42822260538.78075","15126524395.53787"
"2017-07-05","2612.4011418627033","42688823591.62669","15077199344.670069"
"2017-07-04","2595.3588469022507","41918678918.922676","14993496385.194529"
"2017-07-03","2549.377812728481","41269793150.68265","14934899044.24091"
"2017-07-02","2512.017006263429","39474402881.8895","14857117015.463188"
"2017-07-01","2395.393976743074","40206841633.62657","14803768952.453814"
"2017-06-30","2449.0517447487705","41313994124.748024","14786868624.795156"
"2017-06-29","2519.11299655228","41911295369.35203","14720444531.935637"
"2017-06-28","2553.0950892460132","42081876427.83914","14660520420.922043"
"2017-06-27","2562.0759027863323","39569764036.611","14588235786.997965"
"2017-06-26","2411.443797527249","41018683042.71807","14524703329.888401"
"2017-06-25","2492.420727836269","41809592129.62051","14515499460.229496"
"2017-06-24","2550.616827373157","44045843654.85733","14502471097.368399"
"2017-06-23","2683.3378242971967","44077366866.92005","14488772773.9362"
"2017-06-22","2685.9743996629904","43384671272.51917","14416101096.151608"
"2017-06-21","2643.446065813362","44766022037.820915","14311153483.888151"
"2017-06-20","2730.0702208085495","42572065618.880905","14252268662.302374"
"2017-06-19","2588.5569672918587","41124474956.902664","14123032345.341589"
"2017-06-18","2505.722969049556","43147961236.6302","14005532092.648602"
"2017-06-17","2629.181335461251","40672299637.37923","13908670415.062284"
"2017-06-16","2480.5955631675934","39556333138.46401","13837060898.232708"
"2017-06-15","2414.5127350766124","40101170724.87753","13747158807.896412"
"2017-06-14","2448.5402918129716","44406910639.71376","13719151421.378628"
"2017-06-13","2702.655086666196","43445754612.42409","13689118280.402246"
"2017-06-12","2649.391518218633","48600871085.345314","13531642783.165436"
"2017-06-11","2959.1307892850073","47540388019.81859","13388008892.435604"
"2017-06-10","2881.237237847745","46101241860.336426","13258693675.548386"
"2017-06-09","2812.0233151016714","45938342743.09814","13094619060.178675"
"2017-06-08","2801.5462532748943","43914469706.58803","12968040761.291403"
